Model Year;Mfr Name;Division;Carline;Eng Displ;# Cyl;City FE (Guide) - Conventional Fuel;Hwy FE (Guide) - Conventional Fuel;Comb FE (Guide) - Conventional Fuel;City Unadj FE - Conventional Fuel;Hwy Unadj FE - Conventional Fuel;Comb Unadj FE - Conventional Fuel;City Unrd Adj FE - Conventional Fuel;Hwy Unrd Adj FE - Conventional Fuel;Comb Unrd Adj FE - Conventional Fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 2WD;3,5;6;17;23;19;20,7867;31,9683;24,6696;16,6943;22,8916;19,0102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 2WD FFV;3,3;6;19;25;22;24,5;35,7;28,5274;19,4394;25,3476;21,7173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 2WD FFV;5,0;8;17;23;19;20,8371;31,9;24,6902;16,732;22,8462;19,023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 2WD LIMITED;3,5;6;17;22;19;21,4;30,5;24,7188;17,1523;21,9137;19,0111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;RANGER 2WD;2,3;4;21;26;23;26,7;38,1;30,8544;21,0347;26;23,3249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;2,7;4;20;23;21;25;37,1;29,3003;19,8039;22,9342;21,0999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;2,7;4;19;22;20;23,6;33,9;27,3378;18,7801;21,8463;20,0462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;3,0;6;23;30;26;29,9;43,1;34,6795;23,3153;30,0971;25,9462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;4,3;6;16;21;17;19,4;30,8;23,277;15,6519;20,5493;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;5,3;8;15;19;16;18,2;26,9;21,3;14,7421;18,738;16,307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;5,3;8;15;21;17;18,3;28,5;21,813;14,8182;20,571;16,9515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;5,3;8;17;24;20;21,7;33,6;25,8141;17,3756;23,9706;19,8308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 2WD;5,3;8;17;23;19;20,9746;32,4904;24,9548;16,8348;23,2377;19,2176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;NISSAN;TITAN 2WD;5,6;8;16;22;18;19,9;30,2;23,5079;16,0289;21,7131;18,1693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X2;3,0;6;22;32;26;28,7;46,7;34,7225;22,4655;32,3515;26,0473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X2;3,6;6;20;25;22;24,8491;35,2975;28,6678;19,694;25,0847;21,8024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X2;5,7;8;15;22;17;17,9;31,3499;22,1826;14,5136;22,4805;17,2673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X2;5,7;8;17;23;19;20,8;31,9499;24,675;16,7042;22,8793;19,0135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 Classic 4X2;3,6;6;17;25;20;21,1499;34,5499;25,6217;16,9657;24,5951;19,7182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 Classic 4X2;5,7;8;15;22;17;18,5135;29,9082;22,3443;14,9805;21,5177;17,3529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 HFE 4X2;3,6;6;20;26;23;25,7;37;29,7948;20,3124;26,1934;22,5953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Roush;Roush Industries, Inc.;F150 Pickup 2WD;5,0;8;11;15;13;14,2601;22,0553;16,9571;11,3645;14,7562;12,6756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;TOYOTA;TUNDRA 2WD;5,7;8;13;18;15;16,2243;24,3439;19,0895;13,2284;17,741;14,9383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;2,7;4;19;22;20;23,5922;33,8872;27,3283;18,7744;21,8367;20,039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;2,7;4;19;22;20;23,6;33,9;27,3378;18,7801;21,8463;20,0462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;3,0;6;23;29;25;28,8223;41,7151;33,4785;22,5524;29,2202;25,1332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;4,3;6;15;20;17;16,9754;24,5775;19,7203;14,942;19,5777;16,724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;5,3;8;16;22;19;20,5;30,9;24,159;16,4796;22,1807;18,635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;5,3;8;14;18;16;17,4211;26,3029;20,5426;14,1477;18,2211;15,7301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;5,3;8;15;20;17;18,2968;28,4477;21,7967;14,8158;20;16,939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;5,3;8;16;22;18;20,966;31,2286;24,6046;16;22,3997;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD;6,2;8;16;20;17;19,4242;31,8544;23,5616;15,6701;19,5964;17,2229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD TRAILBOSS;4,3;6;14;18;16;16,9776;24,5757;19,7214;14;18;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD TRAILBOSS;5,3;8;16;21;18;20,5;30,9;24,159;16,4796;21;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD TRAILBOSS;5,3;8;14;18;16;17,3862;25,5354;20,3017;14,121;18;15,8234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD TRAILBOSS;5,3;8;16;21;18;20;30,5;23,6663;16,1041;21;18,2856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD TRAILBOSS;6,2;8;15;19;17;19,5;32,1;23,6833;15;19;17,2535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD TRAILBOSS;6,2;8;14;18;15;17,2;25;20,0093;13,9785;17,6834;15,4336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 4WD;2,7;6;18;23;20;22,8769;33,3105;26,6305;18,2477;23;20,3813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 4WD;3,5;6;16;22;18;19,9993;29,9949;23,5275;16,1036;21,5757;18,1783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 4WD FFV;3,3;6;18;23;20;23,0276;32,2679;26,434;18,3588;23,0903;20,2236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 4WD FFV;5,0;8;15;21;18;19,1177;29,1987;22,6343;15,4385;21,0415;17,5403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 PICKUP 4WD LIMITED;3,5;6;17;21;19;21,3;30,1;24,5268;17,0777;21;18,8698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;F150 RAPTOR 4WD;3,5;6;15;18;16;19;24,6;21,1685;15,3495;17,917;16,4075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;RANGER 4WD;2,3;4;20;24;22;25,1837;34,8506;28,7755;19,9376;24;21,8642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;2,7;4;19;22;20;23,5922;33,8872;27,3283;18,7744;21,8367;20,039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;2,7;4;19;22;20;23,6;33,9;27,3378;18,7801;21,8463;20,0462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;3,0;6;22;26;24;22,4038;25,9042;23,8543;22,3834;25,865;23,8267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;4,3;6;15;20;17;16,9754;24,5775;19,7203;14,942;19,5777;16,724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;5,3;8;16;22;19;20,3821;30,813;24,045;16,3911;22,1227;18,5543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;5,3;8;14;19;16;17,8475;26,9237;21,0391;14,4736;18,9568;16,1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;5,3;8;15;20;17;18,2551;27,844;21,6029;14,7841;20,1279;16,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;5,3;8;16;22;18;19,8078;30,3532;23,4784;15,9594;21,8155;18,1521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD;6,2;8;15;20;17;18,713;29,6391;22,4346;15,132;19,8074;16,9303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD AT4;3,0;6;22;26;24;22,4038;25,9042;23,8543;22,3834;25,865;23,8267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD AT4;5,3;8;16;21;18;20,5;30,9;24,159;16,4796;21;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD AT4;5,3;8;14;18;16;18,2;27,6;21,4942;14;18;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD AT4;5,3;8;16;21;18;20;30,5;23,6663;16,1041;21;18,2856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;SIERRA 4WD AT4;6,2;8;15;19;17;19,4981;32,0938;23,6803;15;19;17,2528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;RIDGELINE AWD;3,5;6;19;24;21;23,4;33;26,9247;18,6331;23,5747;20,5738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Gladiator Pickup 4x4;3,6;6;17;22;19;21,5;30,6;24,8217;17,2268;21,9805;19,0841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Gladiator Pickup 4x4;3,6;6;16;23;19;20,4;31,5;24,2445;16,4046;22,5804;18,707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;NISSAN;TITAN 4WD;5,6;8;15;21;18;19,4;29,7;22,9874;15;21,3781;17,7971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;NISSAN;TITAN 4WD PRO-4X;5,6;8;15;21;17;19,2591;29,2267;22,7506;15;21,0603;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X4;3,0;6;21;29;24;27;42;32,1702;21,2505;29,401;24,2793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X4;3,6;6;19;24;21;24,3;34;27,8792;19,2932;24,2339;21,242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X4;5,7;8;17;22;19;20,8258;30,5647;24,3117;16,7235;21,9569;18,7327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 4X4;5,7;8;15;21;17;18;29,7;21,8785;14,5898;21,3781;17,0221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 Classic 4X4;3,6;6;16;23;19;20,1239;32,3146;24,2387;16,1973;23,1212;18,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;1500 Classic 4X4;5,7;8;15;21;17;18,1576;28,4996;21,7014;14,7099;20,5708;16,8732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Roush;Roush Industries, Inc.;F150 Pickup 4WD;5,0;8;11;15;13;14,2601;22,0553;16,9571;11,3645;14,7562;12,6756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;TOYOTA;TUNDRA 4WD;5,7;8;13;17;14;16,0343;22,7269;18,4837;13,0818;16,6251;14,4695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;TRANSIT T150 WAGON 2WD FFV;3,5;6;15;19;17;18,3523;26,8383;21,3967;14,858;19,4461;16,6229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;TRANSIT T150 WAGON 4WD FFV;3,5;6;14;19;16;17,4196;25,4833;20,3119;14,1466;18,5223;15,8294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;RANGER 2WD INCOMPLETE;2,3;4;19;18;18;23,4;28,9149;25,5969;18,6331;17,935;18,3123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;TRANSIT CONNECT USPS;2,5;4;20;27;22;24,8;37,6;29,2864;19,6583;26,5822;22,2684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;Transit Connect Van 2WD;2,0;4;24;27;25;30,9;44;35,6804;24,0184;26,8002;25,1953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;Transit Connect Van 2WD;2,5;4;20;27;22;24,8;37,6;29,2864;19,6583;26,5822;22,2684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;TRANSIT CONNECT VAN FFV;2,0;4;24;27;25;30,9;44;35,6804;24,0184;26,8002;25,1953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;TRANSIT CONNECT WAGON LWB FFV;2,0;4;24;29;26;30,4;43,3;35,1065;23,6674;28,635;25,6715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;Transit Connect Wagon LWB FWD;2,0;4;24;29;26;30,4;43,3;35,1065;23,6674;28,635;25,6715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;Transit Connect Wagon LWB FWD;2,5;4;20;26;22;24,6;37,8;29,1864;19,5124;26;22,2055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;Metris (Cargo Van);2,0;4;20;24;22;25,5;35,6;29,232;20,1673;24,0004;21,7289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;Metris (Cargo Van);2,0;4;21;24;22;26,9;35,9;30,3206;21,1786;23,9544;22,3437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;Metris (Cargo Van, LWB);2,0;4;21;24;22;26,9;36,1;30,3845;21,1786;24,2846;22,472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;Metris (Cargo Van, LWB);2,0;4;20;24;22;25,8;35,7;29,4786;20,3848;24,1726;21,9313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;Metris (Passenger Van);2,0;4;20;24;21;25,2;34,7;28,7408;19,9494;23,6641;21,4657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;Metris (Passenger Van);2,0;4;19;23;21;24,1;34,6;27,9116;19,1468;23,27;20,8058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;NISSAN;NV200 Cargo Van;2,0;4;24;26;25;30,9;41,2;34,8169;24,0184;26;25,1814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;RAM;Promaster City;2,4;4;21;28;24;26,6;40,5;31,4586;20,9627;28,4463;23,7776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 2WD CAB CHASSIS;4,3;6;15;19;17;19,4;30,8;23,277;15;19;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 2WD CAB CHASSIS;5,3;8;14;18;15;16,9;24,2;19,5544;13,7484;17,6421;15,2644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SILVERADO 4WD CAB CHASSIS;4,3;6;14;16;15;17,2;24,4;19,8336;13,9785;16,3704;14,9623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
